Title,Year,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,HBO,Apple,Genres
Stealing Paradise,2012,5.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Mystery,Thriller"
A Haunting on Washington Avenue: The Temple Theatre,2014,6.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Alcatraz,2018,3.5,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Thriller"
Bob Saget: Zero to Sixty,2017,6.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Road Show,1941,6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Music"
Money Kings,1998,5.8,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Monster from Green Hell,1957,3.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Sci-Fi"
Jail Bait,1954,3.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Short,Comedy,Crime,Romance"
Hookers on Davie,1984,7.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Cuddle Party,2015,6.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Short,Comedy,Drama"
Under Nevada Skies,1946,6.5,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Music,Western"
Farm Girl in New York,2008,5.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Tobruk,2008,5.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,War"
"Watch Me, Alone",2014,2.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Short,Drama,Thriller"
Dangerous Flowers,2006,4.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Comedy"
At Granny's House,2015,4.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
Terrordactyl,2016,4.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Horror,Sci-Fi,Thriller"
A Time for Heaven,2017,6.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Family"
Roth on Roth,2013,7.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Biography"
False Hopes,2020,4.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
Hidden Agenda,2001,4.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Angel of the Skies,2013,4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller,War"
Joel Mchale: Live from Pyongyang,2019,6.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Extraordinary: The Seeding,2019,4.8,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Kilroy,2021,5.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Biography,Drama,History"
Stalked by My Doctor: Patient's Revenge,2018,5.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
Luna: Spirit of the Whale,2007,6.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Drama,Family"
Henry & Me,2014,6.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Family"
The Mystery of Mr. Wong,1939,6.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mystery
Instant Death,2017,4.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Action
Gallagher: Stuck in the Sixties,1983,7.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Comedy"
Petunia,2013,5.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Dragon Day,2013,3.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Sci-Fi,Thriller"
Ice Princess Lily,2018,5.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Drama,Family,Musical"
Mickey,1948,7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Sport"
Mambo,1954,5.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
Kuldip Patwal: I Didn't Do It!,2018,6.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery"
The Dalton Girls,1957,5.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Seven Alone,1974,5.5,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Family,Western"
Red Garters,1954,6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Music,Romance,Western"
I Need You to Kill,2017,7.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
The Admiral Was a Lady,1950,5.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
The Gangster's Daughter,2017,5.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama"
Back in the Saddle,1941,6.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Documentary,Short"
A Mother's Revenge,2016,4.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Crime"
"Dennis Miller: Fake News, Real Jokes",2018,5.8,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Comedy"
Frame 313: The JFK Assassination Theories,2008,6.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Crime,History,Mystery"
Midnight Stallion,2013,5.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,Family"
The Night Is Young,2015,5.5,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Romance"
Smiley Face Killers,2020,3.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Thriller"
UFOs: The Secret History,2010,6.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Pearl,2020,4.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Music,Romance"
Under Western Stars,1938,6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Music,Western"
I Heard the Owl Call My Name,1973,7.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Flight from Ashiya,1964,5.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Romance,Drama,War"
Who Put The Klan Into Ku Klux Klan,2018,6.5,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Get Well Soon,2001,5.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Thriller"
Look Again,2012,4.8,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Mystery,Thriller"
The Cat In The Hat Knows A Lot About Halloween!,2016,6.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Family"
My First Love,2015,6.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
Who Needs Enemies,2013,5.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Custer's Last Stand,1936,4.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,History,Romance,War,Western"
Bells of San Angelo,1947,5.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Nibiru - Return of the Gods,2014,,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Short"
Rolling Stone: Life and Death of Brian Jones,2019,6.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Friends & Crocodiles,2005,6.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Happy Hour,2003,6.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama"
Black Boys,2020,4.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Agent F.O.X.,2015,3.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family,Fantasy"
Inspector Gadget's Last Case,2002,5.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Comedy,Crime,Family,Mystery,Sci-Fi"
The Bray Road Beast,2018,5.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Wyeth,2018,8,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Willed to Kill,2012,5.5,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,Mystery,Thriller"
Stunts,1977,5.5,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Mystery"
Melody Makers,2019,7.5,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Biography,History,Music"
Boyfriend Killer,2017,5.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Thriller"
Don't Call Me Bigfoot,2020,5.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
LAW,2020,5.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
Andrew Santino: Home Field Advantage,2017,5.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
The Zombie King,2013,3.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Horror"
Jenny McCarthy's Dirty Sexy Funny,2014,5.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Grandma's House,2016,6.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Thriller"
Minesweeper,1943,5.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Drama,Romance,War"
No Room To Die,1969,5.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Tarzan and the Trappers,1958,5.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure"
For the Love of Jessee,2020,5.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Global Meltdown,2017,3.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Drama,Sci-Fi,Thriller"
Brian Posehn: Posehn 25x2,2017,6.8,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
The Painted Hills,1951,4.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Family,Western"
The Bobot,2018,4.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Family,Sci-Fi"
Sinful,2020,4.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
The Florentine,1999,5.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama"
My Rebound Girl,2016,7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
"Salome, Where She Danced",1945,5.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Drama,Music,Romance,War,Western"
Dirty Dirty Jokes,1984,6.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
The Missouri Traveler,1958,6.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Family,Western"
Relentless,2020,3.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Crime"
Takedown,2010,4.8,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Biography,Crime,Drama,Thriller"
Light Girls,2015,7.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
The Initiation of Sarah,1978,5.8,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Thriller"
The Giant Killer,2017,7.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Fantasy"
Mule Train,1950,6.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
He's Mine Not Yours,2011,5.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
Stuck on You!,1982,4.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
Doctor Blood's Coffin,1961,4.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Sci-Fi,Thriller"
Diana: The Royal Truth,2017,7.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
La calle de los pianistas,2015,7.6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Music"
Never Met Picasso,1996,5.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Love by Accident,2020,5.8,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Romance
Bryan Callen: Complicated Apes,2019,7.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
JFK's Women: The Scandals Revealed,2006,,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Boss 2,2017,5.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Action
Snow Is on the Sea Breeze,2015,7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
Gina Brillon: The Floor Is Lava,2020,6.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Revival: The Sam Bush Story,2015,8.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,History,Music,Musical"
Terrortory 2,2018,4.4,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
Tio Papi,2013,6.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Family"
A Fine Step,2014,5.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
By Night's End,2020,4.1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Thriller"
A Haunting on Hamilton Street 2: The Stable,2011,5.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
The Capture,1950,5.9,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Mystery,Thriller"
The Stalker,2020,3.7,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Mystery,Thriller"
Last Call,2012,4.3,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Jayam,2003,6,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,Romance"
The First Secret City,2015,7.2,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
The Real Lost World,2006,6.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Adventure
Soul Assassin,2001,4.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
Boyz 2,2018,6.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Roommate Wanted,2015,4.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
The Painted Desert,1931,5.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Wives Under Suspicion,1938,6.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Romance"
2 Bedroom 1 Bath,2014,3.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Mystery,Thriller"
Babru,2019,6.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
Gallagher: Over Your Head,1984,7.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Comedy"
Solar Impact: The Destruction of London,2019,3.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Sci-Fi"
Hired to Kill,1990,4.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Thriller"
The Secret World of Lewis Carroll,2015,6.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Silence Patton,2018,6.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
To Catch a Serial Killer with Trevor McDonald,2018,6.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Crime"
Ice Spiders,2007,3.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Horror,Sci-Fi,Thriller"
The Racing Scene,1969,7.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Infected,2013,2.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
Breaking Wind,2012,2.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Prince of Central Park,2000,5.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Drama"
Lake Los Angeles,2014,6.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Marvin & Tige,1985,6.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Falls Around Her,2018,6.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Thriller"
Goodland,2018,5.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Mystery,Thriller"
Ostatni ludzie Czarnobyla 2,2019,8.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Dark Woods II,2015,5.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery"
The Ranger and the Lady,1940,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Tom Wilson: Bigger Than You,2011,7.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Blockade,1938,5.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance,War"
Four Enchanted Sisters,2020,5.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Comedy,Family,Fantasy"
There's Always Tomorrow,1934,6.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
The Fox Family,2006,6.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Fantasy,Musical"
Secrets,2017,6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Amar Akbar Anthony,2018,4.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Comedy,Crime,Drama,Thriller"
Erik Griffin: AmERIKan Warrior,2018,6.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Escape and Evasion,2019,4.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,War"
Painted Horses,2017,6.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
A Kiss for Jed Wood,2011,6.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Housequake,2009,7.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
RISE,2014,5.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
The Reef 2: High Tide,2012,3.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Family,Musical"
Gun and a Hotel Bible,2021,6.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Hi-De-Ho,1947,5.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Project Moon Base,1953,3.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sci-Fi
Deadly Nightshade,1953,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
The Sharkfighters,1956,5.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Drama,War"
Tribulation,2000,5.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Sci-Fi,Thriller"
La Cucaracha,1998,6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Crime,Drama,Thriller"
Roadhouse Girl,1953,5.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama"
Do Anjaane,1976,6.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
A Stone in the Water,2019,4.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
"ETs Among Us 2: Our Alien Origins, Antarctica, Mars and Beyond",2018,6.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Axeman at Cutters Creek,2021,3.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
The Perfect Victim,2012,7.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Crime"
Raiders of the Seven Seas,1953,5.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Adventure
The Chronology Protection Case,2013,7.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Short,Mystery,Sci-Fi"
Wild Faith,2017,5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
"Angry, White and American",2017,5.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
I Am or How Jack Became Black,2017,7.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
The Wereth Eleven,2011,6.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,War"
Hampton's Legion,2021,1.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,War"
Mr. Imperium,1951,5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Musical,Romance"
Solar Attack,2006,4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Sci-Fi,Thriller"
The Real Macaw,1998,5.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Family,Adventure"
The Christmas Elves,1995,7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Family"
Gary Gulman: Boyish Man,2005,7.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
4Closed,2013,5.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Horror,Thriller"
The Busy Little Engine,2005,7.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Short,Family"
Marina,2012,5.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Family,Sci-Fi"
Dope Fiend,2017,5.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama"
Raabta,2017,5.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,Fantasy,Romance,Thriller"
Devil's Trail,2017,3.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
Lillith,2019,4.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Horror"
My Man Is a Loser,2014,4.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Taken Heart,2017,4.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Sherlock Holmes and the Sign of Four,1983,6.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Romance"
Sleeping Fist,1979,6.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Action
Before Dawn,2013,4.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,War"
Dan Cummins: Don't Wake The Bear,2017,,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Home for Harvest,2019,4.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Romance
Terror Birds,2016,3.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Horror,Sci-Fi,Thriller"
Alien Intruder,1993,3.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sci-Fi
Wedding Swingers,2018,3.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Android Apocalypse,2006,4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Sci-Fi,Thriller"
Blood and Lace,1971,5.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
Following Phil,2018,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Family"
Trouble with Sex,2006,5.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
Alice Wetterlund: My Mama Is a Human and So Am I,2019,5.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Prison of Secrets,1997,6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama"
Copper Bill,2020,3.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
Ek Vivaah Aisa Bhi,2008,5.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
Samar,2013,5.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Streets of New York,1939,6.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Biography,Crime,Drama,Sport"
The Wrong Babysitter,2017,3.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
Coyote County Loser,2009,6.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
The Missing Corpse,1945,5.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Mystery"
Chasing Niagara,2016,6.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Adventure"
Ghetto Dawg,2002,4.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Jack White: Kneeling At The Anthem D.C.,2018,6.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Trail to San Antone,1947,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Iliza Shlesinger: Over & Over,2019,5.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Sx_Tape,2013,3.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
Red Sun Rising,1994,5.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Action
Beyond the Purple Hills,1950,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Before Your Time,2017,6.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Family
Wild Kratts: Creepy Creatures,2018,6.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Family"
CRSHD,2019,5.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama"
"Mr. Wong, Detective",1938,6.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Crime,Drama,Mystery,Thriller"
The Hired Heart,1997,6.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
Bad is Bad,2011,5.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Thriller"
Murder at Midnight,1931,5.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Comedy,Crime,Mystery,Thriller"
