_id,Title,Year,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,HBO,Apple,Genres
6165e0ee8a2fde8299a2da23,Tom Papa: You're Doing Great!,2020,7.2,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2da25,Black Beach,2020,5.5,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Thriller"
6165e0ee8a2fde8299a2da27,Roped,2020,5.4,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
6165e0ee8a2fde8299a2da29,"Ray Romano: Right Here, Around the Corner",2019,7.2,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Comedy"
6165e0ee8a2fde8299a2da2a,M8 - When Death Rescues Life,2019,7,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2da2e,Arctic Dogs,2019,4.7,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family"
6165e0ee8a2fde8299a2da33,Masameer: The Movie,2020,6,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Animation
6165e0ee8a2fde8299a2da34,DNA,2020,5.9,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
6165e0ee8a2fde8299a2da37,This Earth of Mankind,2019,6.6,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,History"
6165e0ee8a2fde8299a2da38,Cuddle Weather,2019,6.1,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
6165e0ee8a2fde8299a2da3d,Love Aaj Kal,2020,4.7,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
6165e0ee8a2fde8299a2da40,Sam Jay: 3 in the Morning,2020,6.5,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2da4a,A Kid from Coney Island,2019,7.1,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,Sport"
6165e0ee8a2fde8299a2da4e,The Main Event,2020,4.8,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Family,Fantasy,Sport"
6165e0ee8a2fde8299a2da4f,Once Again,2019,7,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
6165e0ee8a2fde8299a2da50,"Ken Jeong: You Complete Me, Ho",2019,5.7,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2da52,Chaman Bahar,2020,7,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
6165e0ee8a2fde8299a2da54,ReMastered: The Miami Showband Massacre,2019,7,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Crime,Music"
6165e0ee8a2fde8299a2da58,Miss Virginia,2019,7,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2da5a,Coffee & Kareem,2020,5.1,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Crime"
6165e0ee8a2fde8299a2da5b,Only Mine,2019,4.7,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
6165e0ee8a2fde8299a2da5f,Pets United,2019,3.8,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy"
6165e0ee8a2fde8299a2da63,ReMastered: Massacre at the Stadium,2019,7.3,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Drama"
6165e0ee8a2fde8299a2da66,Free Rein: Valentine's Day,2019,8,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Drama,Family,Mystery"
6165e0ee8a2fde8299a2da74,Brené Brown: The Call to Courage,2019,7.6,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Drama"
6165e0ee8a2fde8299a2da77,The Bridge Curse,2020,5.3,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Horror,Mystery,Thriller"
6165e0ee8a2fde8299a2da7e,Door Ke Darshan,2020,6.2,50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama"
6165e0ee8a2fde8299a2da82,Michelle Buteau: Welcome to Buteaupia,2020,7.1,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2da83,The Ronda Rousey Story: Through My Father's Eyes,2019,6.2,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,Family,Sport"
6165e0ee8a2fde8299a2da8b,Drive,2019,3.5,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama"
6165e0ee8a2fde8299a2da8c,Saaho,2019,5.2,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
6165e0ee8a2fde8299a2da93,Angela's Christmas Wish,2020,7.1,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Drama,Family"
6165e0ee8a2fde8299a2da97,Seriously Single,2020,4.4,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
6165e0ee8a2fde8299a2daa5,Cops and Robbers,2020,6.9,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
6165e0ee8a2fde8299a2daa6,Sitting in Limbo,2020,7.5,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2daa9,Asphalt Burning,2020,5.1,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy"
6165e0ee8a2fde8299a2daab,Friendsgiving,2020,4.3,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
6165e0ee8a2fde8299a2daad,Sarvam Thaala Mayam,2019,7.5,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Music"
6165e0ee8a2fde8299a2daaf,Salam - The First ****** Nobel Laureate,2019,7.9,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2dab6,Brave Blue World: Racing to Solve Our Water Crisis,2019,6.7,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2dab9,"Oh, Ramona!",2019,4.9,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
6165e0ee8a2fde8299a2daba,Tragic Jungle,2020,5.6,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Mystery"
6165e0ee8a2fde8299a2dabb,The Beast,2020,5.2,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Horror,Sci-Fi"
6165e0ee8a2fde8299a2dabc,House Arrest,2019,5.5,50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Family"
6165e0ee8a2fde8299a2dabe,Wandering Stars,2019,7.1,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2dac0,Intuition,2020,5.4,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Thriller"
6165e0ee8a2fde8299a2dac1,Kevin Hart's Guide to Black History,2019,5.5,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dac3,The Stand at Paxton County,2020,6.4,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thriller
6165e0ee8a2fde8299a2dac5,Back of the Net,2019,5.2,50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Family"
6165e0ee8a2fde8299a2dac9,Cemara's Family,2019,7.8,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Family"
6165e0ee8a2fde8299a2dacd,Despite Everything,2019,5.4,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dacf,"Isa Pa, with Feelings",2019,7.8,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
6165e0ee8a2fde8299a2dad4,Grand-Daddy Day Care,2019,4.9,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Family"
6165e0ee8a2fde8299a2dad5,Born to Play,2020,6.3,49,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2dade,Milkwater,2020,4.9,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2dae0,Deadly Switch,2019,4.5,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Mystery,Thriller"
6165e0ee8a2fde8299a2dae2,Uriyadi 2,2019,7.2,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
6165e0ee8a2fde8299a2dae9,The Trap,2019,4.3,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller,War"
6165e0ee8a2fde8299a2daee,Picture a Scientist,2020,7.7,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2daf3,Thackeray,2019,5.2,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama"
6165e0ee8a2fde8299a2daf6,Iron Fists and Kung Fu Kicks,2019,6.6,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,History"
6165e0ee8a2fde8299a2daf7,"Lorena, Light-footed Woman",2019,7,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Short,Sport"
6165e0ee8a2fde8299a2dafb,Dead Kids,2019,5.5,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sci-Fi,Thriller"
6165e0ee8a2fde8299a2db01,Shawn Mendes: In Wonder,2020,6.6,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Music"
6165e0ee8a2fde8299a2db04,The Brave,2019,5.1,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Western"
6165e0ee8a2fde8299a2db05,In Family I Trust,2019,6.2,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
6165e0ee8a2fde8299a2db0b,Nikki Glaser: Bangin',2019,6,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2db14,Dolly Kitty and Those Twinkling Stars,2019,5.3,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
6165e0ee8a2fde8299a2db16,Citation,2020,6.2,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
6165e0ee8a2fde8299a2db1b,Adam Devine: Best Time of Our Lives,2019,5.8,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2db22,Ave Maryam,2019,7.1,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
6165e0ee8a2fde8299a2db23,Making the Witcher,2020,6.8,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2db28,Back to School,2019,5.3,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance,Sport"
6165e0ee8a2fde8299a2db2e,Redemption,2019,6.2,49,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,Thriller"
6165e0ee8a2fde8299a2db2f,Alien Xmas,2020,6.2,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Short,Adventure,Comedy,Family,Fantasy,Sci-Fi"
6165e0ee8a2fde8299a2db31,World Famous Lover,2020,5,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Romance
6165e0ee8a2fde8299a2db32,Under the Riccione Sun,2020,5.4,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
6165e0ee8a2fde8299a2db34,Motichoor Chaknachoor,2019,5.8,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
6165e0ee8a2fde8299a2db3d,Maska,2020,5.8,49,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Comedy,Crime,Fantasy"
6165e0ee8a2fde8299a2db42,Barbie: Princess Adventure,2020,5.6,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Musical"
6165e0ee8a2fde8299a2db43,Guddiyan Patole,2019,7.2,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
6165e0ee8a2fde8299a2db4f,The F**k-It List,2020,5.1,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2db53,Namaste Wahala,2020,5.1,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
6165e0ee8a2fde8299a2db55,"Yours Sincerely, Kanan Gill",2020,7.3,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2db59,Mrs. Serial Killer,2020,4.8,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
6165e0ee8a2fde8299a2db5a,John Henry,2020,3.5,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
6165e0ee8a2fde8299a2db5c,Tiffany Haddish: Black Mitzvah,2019,6.2,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2db5f,Milestone,2020,6.5,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2db64,"Sincerely Yours, Dhaka",2019,7,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2db68,The Last Thing He Wanted,2020,4.3,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
6165e0ee8a2fde8299a2db6a,Dying to Tell,2019,6.8,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2db6b,Calum Von Moger: Unbroken,2019,6.2,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2db71,HiGH&LOW THE WORST,2019,6.8,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Action
6165e0ee8a2fde8299a2db76,Ghosts of Sugar Land,2019,5.5,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Short"
6165e0ee8a2fde8299a2db7e,Paradise Beach,2019,4.5,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
6165e0ee8a2fde8299a2db81,Quiet,2020,6.4,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2db83,Mayday Life,2019,7,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Music
6165e0ee8a2fde8299a2db85,Dance Dreams: Hot Chocolate Nutcracker,2020,7.1,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Family"
6165e0ee8a2fde8299a2db86,Belmonte,2019,6,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
6165e0ee8a2fde8299a2db87,ReMastered: The Lion's Share,2019,6.9,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Music"
6165e0ee8a2fde8299a2db88,Holiday Rush,2019,4.9,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Family,Romance"
6165e0ee8a2fde8299a2db8b,Under the Eiffel Tower,2019,5.3,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
6165e0ee8a2fde8299a2db8c,A Truthful Mother,2019,8.3,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Animation
6165e0ee8a2fde8299a2db8e,40 Sticks,2020,6.8,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thriller
6165e0ee8a2fde8299a2db98,Dad Wanted,2020,5.7,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Family"
6165e0ee8a2fde8299a2db9a,A Second Chance: Rivals!,2019,5.1,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Family,Sport"
6165e0ee8a2fde8299a2db9b,Latte and the Magic Waterstone,2019,5.7,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family"
6165e0ee8a2fde8299a2db9e,Pegasus,2019,6.2,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Sport"
6165e0ee8a2fde8299a2dba0,Airplane Mode,2020,5,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dba2,Paris Is Us,2019,4.6,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2dba4,Qlimax - The Source,2020,7.5,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Music,Musical"
6165e0ee8a2fde8299a2dba8,Bhai - Vyakti ki Valli,2019,8.1,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2dba9,Too Handsome To Handle,2019,6.8,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
6165e0ee8a2fde8299a2dbaa,What the F* Is Going On?,2019,7.6,48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dbb6,Xico's Journey,2020,5.2,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Animation
6165e0ee8a2fde8299a2dbb8,Girls with Balls,2019,3.8,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Horror"
6165e0ee8a2fde8299a2dbbb,The 3rd Eye 2,2019,5.5,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Horror,Mystery,Thriller"
6165e0ee8a2fde8299a2dbbf,Shawn Mendes: Live in Concert,2020,7.4,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Music
6165e0ee8a2fde8299a2dbc2,#FriendButMarried 2,2020,6.9,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Comedy,Drama,Romance"
6165e0ee8a2fde8299a2dbc5,Evvarikee Cheppoddu,2019,7.2,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2dbc6,Rhys Nicholson: Live at the Athenaeum,2020,7.6,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dbc7,Simon Amstell: Set Free,2019,6.4,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dbca,Christmas Break-In,2019,4.4,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Family
6165e0ee8a2fde8299a2dbcd,Nasha Natasha,2020,6.5,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,Music"
6165e0ee8a2fde8299a2dbd5,Bulletproof 2,2020,3.5,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy"
6165e0ee8a2fde8299a2dbd8,Seven,2019,5.2,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
6165e0ee8a2fde8299a2dbdd,Kenny Sebastian: The Most Interesting Person in the Room,2020,6.1,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dbe0,So Much Love to Give,2020,5.2,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dbe1,Wish Upon a Unicorn,2020,5.5,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Family,Fantasy"
6165e0ee8a2fde8299a2dbe8,9to5: The Story of a Movement,2020,7.4,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,History"
6165e0ee8a2fde8299a2dbea,Lift Like a Girl,2020,7.8,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2dbeb,The Car: Road to Revenge,2019,4,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Horror,Thriller"
6165e0ee8a2fde8299a2dbf4,Hikaru Utada Laughter in the Dark Tour 2018,2019,8.3,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Music
6165e0ee8a2fde8299a2dbf5,Dogwashers,2020,5.7,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Crime,Drama"
6165e0ee8a2fde8299a2dbf6,A Remarkable Tale,2019,5.4,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dbfa,Jo Pil-ho: The Dawning Rage,2019,6.3,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
6165e0ee8a2fde8299a2dc00,Malibu Rescue,2019,5,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Family"
6165e0ee8a2fde8299a2dc01,Malibu Rescue: The Next Wave,2020,4.8,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Family"
6165e0ee8a2fde8299a2dc02,The Binding,2020,4.7,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Thriller"
6165e0ee8a2fde8299a2dc03,Justine,2019,6.7,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2dc04,Brother,2019,6.7,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Romance"
6165e0ee8a2fde8299a2dc07,Elizabeth and Margaret: Love and Loyalty,2020,7.7,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2dc0e,Four Sisters Before the Wedding,2020,6.2,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
6165e0ee8a2fde8299a2dc0f,The Larva Island Movie,2020,5.1,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy"
6165e0ee8a2fde8299a2dc10,Whindersson Nunes: Adult,2019,6.9,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dc11,The Fisherman's Diary,2020,6.5,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2dc12,Best of Stand-up 2020,2020,5.5,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dc13,Tell Me When,2020,5.8,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dc15,Not a Game,2020,5.6,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
6165e0ee8a2fde8299a2dc1a,Santa Girl,2019,5,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Family,Romance"
6165e0ee8a2fde8299a2dc1d,So My Grandma's a Lesbian!,2020,4.2,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dc22,Benchwarmers 2: Breaking Balls,2019,4.2,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Sport"
6165e0ee8a2fde8299a2dc24,Love for Sale 2,2019,6.9,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
6165e0ee8a2fde8299a2dc29,Romance Doll,2020,6.1,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
6165e0ee8a2fde8299a2dc2c,Bombay Rose,2019,6.1,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Drama,Romance"
6165e0ee8a2fde8299a2dc2f,Cinderella Pop,2019,4.6,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Family,Fantasy,Musical,Romance"
6165e0ee8a2fde8299a2dc30,Vikruthi,2019,7.4,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
6165e0ee8a2fde8299a2dc31,The Influence,2019,4.5,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Horror
6165e0ee8a2fde8299a2dc32,LEGO Marvel Spider-Man: Vexed By Venom,2019,5.6,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Short,Action,Adventure,Comedy,Family"
6165e0ee8a2fde8299a2dc36,The World We Make,2019,5.3,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2dc3f,The Day of the Lord,2020,4.9,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Thriller"
6165e0ee8a2fde8299a2dc43,Shimla Mirchi,2020,4.6,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
6165e0ee8a2fde8299a2dc47,Mo Gilligan: Momentum,2019,6.3,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dc49,Full Count,2019,5.7,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Sport"
6165e0ee8a2fde8299a2dc4c,Dragons: Rescue Riders: Secrets of the Songwing,2020,5.5,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family"
6165e0ee8a2fde8299a2dc4e,Patria,2019,7.1,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
6165e0ee8a2fde8299a2dc50,Fatal Affair,2020,4.5,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thriller
6165e0ee8a2fde8299a2dc51,Born Beautiful,2019,5.4,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dc53,Earth and Blood,2020,4.9,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
6165e0ee8a2fde8299a2dc59,The Letter Reader,2019,6.7,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Short,Drama"
6165e0ee8a2fde8299a2dc60,Alelí,2019,6.3,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
6165e0ee8a2fde8299a2dc63,The Panti Sisters,2019,5.6,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dc66,How High 2,2019,3.1,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
6165e0ee8a2fde8299a2dc67,True: Grabbleapple Harvest,2019,7.2,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Short,Adventure,Comedy,Family,Fantasy,Musical"
6165e0ee8a2fde8299a2dc6a,Sol Levante,2020,4.7,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Mystery,Thriller"
6165e0ee8a2fde8299a2dc6c,Good Sam,2019,5.7,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
6165e0ee8a2fde8299a2dc6d,#cats_the_mewvie,2020,5.3,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
